Date,ERBS Name,Total LTE Traffic Volume (GB),4G UL PDCP Total Traffic Volume (GB),4G DL PDCP Total Traffic Volume (GB)
11/26/2025,sadovina,331.66,33,299
11/27/2025,sadovina,287.12,31,256
11/28/2025,sadovina,267.99,28,240
11/29/2025,sadovina,274.95,30,245
11/30/2025,sadovina,300.08,33,268
12/01/2025,sadovina,311.4,32,280
12/02/2025,sadovina,285.37,32,254
12/03/2025,sadovina,289.52,32,257
12/04/2025,sadovina,308.08,30,278
12/05/2025,sadovina,340.44,31,309
12/06/2025,sadovina,293.89,30,263
12/07/2025,sadovina,348.8,36,313
11/03/2025,samadrexha,103.54,13,90
11/04/2025,samadrexha,93.28,12,81
11/05/2025,samadrexha,94.42,11,83
11/06/2025,samadrexha,80.23,9,71
11/07/2025,samadrexha,81.22,9,72
11/08/2025,samadrexha,110.91,15,96
11/09/2025,samadrexha,141.98,20,122
11/10/2025,samadrexha,97.61,10,87
11/11/2025,samadrexha,91.78,12,80
11/12/2025,samadrexha,105.51,11,94
11/13/2025,samadrexha,102.55,13,90
11/14/2025,samadrexha,97.94,11,87
11/15/2025,samadrexha,126.94,15,112
11/16/2025,samadrexha,112.29,16,97
11/17/2025,samadrexha,94.87,13,82
11/18/2025,samadrexha,96.36,11,86
11/19/2025,samadrexha,91.35,12,80
11/20/2025,samadrexha,96.63,12,85
11/21/2025,samadrexha,84.93,10,75
11/22/2025,samadrexha,98.59,11,87
11/23/2025,samadrexha,99.41,13,87
11/24/2025,samadrexha,76.49,10,66
11/25/2025,samadrexha,76.44,9,67
11/26/2025,samadrexha,76.78,9,67
11/27/2025,samadrexha,92.98,14,79
11/28/2025,samadrexha,93.47,10,83
11/29/2025,samadrexha,152.5,16,137
11/30/2025,samadrexha,128.65,15,114
12/01/2025,samadrexha,91.04,12,79
12/02/2025,samadrexha,82.8,11,72
12/03/2025,samadrexha,84.36,12,73
12/04/2025,samadrexha,93.61,13,81
12/05/2025,samadrexha,94.96,13,82
12/06/2025,samadrexha,86.88,13,74
12/07/2025,samadrexha,90.16,11,79
11/03/2025,shala,102.35,10,92
11/04/2025,shala,117.26,14,104
11/05/2025,shala,106.8,11,95
11/06/2025,shala,131.94,13,119
11/07/2025,shala,120.12,12,108
11/08/2025,shala,116.24,14,102
11/09/2025,shala,131.9,13,119
11/10/2025,shala,113.37,10,103
11/11/2025,shala,118.02,13,105
11/12/2025,shala,121.27,14,107
11/13/2025,shala,128.12,13,115
11/14/2025,shala,140.25,17,123
11/15/2025,shala,160.25,19,141
11/16/2025,shala,130.19,13,117
11/17/2025,shala,118.18,14,104
11/18/2025,shala,122.19,12,110
11/19/2025,shala,128.18,13,115
11/20/2025,shala,128.15,13,115
11/21/2025,shala,102.69,11,92
11/22/2025,shala,128.87,18,111
11/23/2025,shala,28.23,4,24
11/24/2025,shala,65.57,8,58
11/25/2025,shala,126.05,15,111
11/26/2025,shala,118.7,13,106
11/27/2025,shala,124.66,14,111
11/28/2025,shala,126.36,14,113
11/29/2025,shala,150.64,15,135
11/30/2025,shala,153.57,18,135
12/01/2025,shala,120.45,14,106
12/02/2025,shala,132.35,13,119
12/03/2025,shala,116.38,14,103
12/04/2025,shala,422.67,41,382
12/05/2025,shala,165.9,19,147
12/06/2025,shala,128.52,14,115
12/07/2025,shala,142.92,16,127
11/03/2025,shiroka,161.49,17,144
11/04/2025,shiroka,164.43,17,147
11/05/2025,shiroka,110.93,12,99
11/06/2025,shiroka,133.56,16,118
11/07/2025,shiroka,132.86,15,118
11/08/2025,shiroka,133.53,12,121
11/09/2025,shiroka,131.56,13,119
11/10/2025,shiroka,134.1,13,121
11/11/2025,shiroka,137.09,16,121
11/12/2025,shiroka,116.69,13,103
11/13/2025,shiroka,131.76,14,118
11/14/2025,shiroka,144.48,16,128
11/15/2025,shiroka,134.69,16,119
11/16/2025,shiroka,90.59,10,81
11/17/2025,shiroka,131.37,16,116
11/18/2025,shiroka,211.7,20,192
11/19/2025,shiroka,154.07,18,136
11/20/2025,shiroka,165.73,16,150
11/21/2025,shiroka,139.21,15,124
11/22/2025,shiroka,123.24,13,110
11/23/2025,shiroka,105.1,13,92
11/24/2025,shiroka,121.54,12,109
11/25/2025,shiroka,132.28,15,117
11/26/2025,shiroka,140.21,15,125
11/27/2025,shiroka,135.59,15,120
11/28/2025,shiroka,111.78,12,99
11/29/2025,shiroka,128.72,13,116
11/30/2025,shiroka,118.68,14,105
12/01/2025,shiroka,129.43,13,116
12/02/2025,shiroka,145.38,15,130
12/03/2025,shiroka,137.83,15,123
12/04/2025,shiroka,135.96,16,120
12/05/2025,shiroka,158.88,19,140
12/06/2025,shiroka,133.15,16,117
12/07/2025,shiroka,121.34,13,108
11/03/2025,shishmani,109.73,13,97
11/04/2025,shishmani,84.58,10,75
11/05/2025,shishmani,71.9,9,63
11/06/2025,shishmani,132.44,19,113
11/07/2025,shishmani,82.8,14,69
11/08/2025,shishmani,92.72,12,81
11/09/2025,shishmani,122.04,18,104
11/10/2025,shishmani,94.41,13,82
11/11/2025,shishmani,113.65,16,98
11/12/2025,shishmani,87.35,11,77
11/13/2025,shishmani,93.73,12,82
11/14/2025,shishmani,92.1,11,81
11/15/2025,shishmani,98.81,12,87
11/16/2025,shishmani,72.6,10,63
11/17/2025,shishmani,95.8,12,84
11/18/2025,shishmani,86.23,9,78
11/19/2025,shishmani,104.37,9,95
11/20/2025,shishmani,23.54,2,21
11/21/2025,shishmani,58.37,8,51
11/22/2025,shishmani,99.83,11,88
11/23/2025,shishmani,78.59,10,68
11/24/2025,shishmani,70.69,7,63
11/25/2025,shishmani,71.8,8,64
11/26/2025,shishmani,87.55,11,76
11/27/2025,shishmani,90.53,13,78
11/28/2025,shishmani,89.87,11,78
11/29/2025,shishmani,97.42,12,86
11/30/2025,shishmani,89.88,10,80
12/01/2025,shishmani,85.81,12,74
12/02/2025,shishmani,90.37,9,82
12/03/2025,shishmani,118.13,13,105
12/04/2025,shishmani,92.92,11,82
12/05/2025,shishmani,86.68,9,77
12/06/2025,shishmani,86.43,11,75
12/07/2025,shishmani,82.74,10,72
11/03/2025,shkabaj,613.6,73,541
11/04/2025,shkabaj,666.38,83,584
11/05/2025,shkabaj,622.24,79,543
11/06/2025,shkabaj,658.07,81,577
11/07/2025,shkabaj,680.96,84,597
11/08/2025,shkabaj,610.12,73,537
11/09/2025,shkabaj,538.87,57,482
11/10/2025,shkabaj,641.77,77,564
11/11/2025,shkabaj,644.59,77,567
11/12/2025,shkabaj,608.59,73,536
11/13/2025,shkabaj,680.23,76,604
11/14/2025,shkabaj,733.22,86,648
11/15/2025,shkabaj,624.31,70,554
11/16/2025,shkabaj,431.07,47,384
11/17/2025,shkabaj,676.84,71,606
11/18/2025,shkabaj,716.58,83,633
11/19/2025,shkabaj,641.68,67,574
11/20/2025,shkabaj,683.04,76,607
11/21/2025,shkabaj,713.04,78,635
11/22/2025,shkabaj,546.62,56,490
11/23/2025,shkabaj,465.6,46,419
11/24/2025,shkabaj,662.1,74,588
11/25/2025,shkabaj,739.4,88,652
11/26/2025,shkabaj,707.36,94,613
11/27/2025,shkabaj,661.82,83,579
11/28/2025,shkabaj,525.13,60,465
11/29/2025,shkabaj,480.97,54,427
11/30/2025,shkabaj,469.92,50,420
12/01/2025,shkabaj,679.14,78,601
12/02/2025,shkabaj,680.33,79,601
12/03/2025,shkabaj,701.95,79,623
12/04/2025,shkabaj,680.4,76,605
12/05/2025,shkabaj,734.51,81,654
12/06/2025,shkabaj,676.54,74,603
12/07/2025,shkabaj,568.4,55,513
11/03/2025,shkorashniku1,70.76,8,63
11/04/2025,shkorashniku1,58.93,6,53
11/05/2025,shkorashniku1,48.22,7,41
11/06/2025,shkorashniku1,49.86,6,44
11/07/2025,shkorashniku1,56.64,7,50
11/08/2025,shkorashniku1,69.87,7,63
11/09/2025,shkorashniku1,68.39,7,62
11/10/2025,shkorashniku1,56.43,6,50
11/11/2025,shkorashniku1,54.49,7,48
11/12/2025,shkorashniku1,52.11,6,46
11/13/2025,shkorashniku1,46.36,6,40
11/14/2025,shkorashniku1,57.72,6,51
11/15/2025,shkorashniku1,71.93,8,64
11/16/2025,shkorashniku1,63.38,7,56
11/17/2025,shkorashniku1,55.69,7,49
11/18/2025,shkorashniku1,58.9,6,53
11/19/2025,shkorashniku1,49.15,5,44
11/20/2025,shkorashniku1,60.19,6,54
11/21/2025,shkorashniku1,56.4,6,50
11/22/2025,shkorashniku1,65.42,6,59
11/23/2025,shkorashniku1,70.38,8,63
11/24/2025,shkorashniku1,66.58,8,58
11/25/2025,shkorashniku1,49.22,5,44
11/26/2025,shkorashniku1,58.61,6,52
11/27/2025,shkorashniku1,65.8,8,58
11/28/2025,shkorashniku1,68.98,7,62
11/29/2025,shkorashniku1,67.86,8,60
11/30/2025,shkorashniku1,77.96,9,69
12/01/2025,shkorashniku1,118.35,14,104
12/02/2025,shkorashniku1,78.31,8,70
12/03/2025,shkorashniku1,112.49,13,99
12/04/2025,shkorashniku1,104.08,9,95
12/05/2025,shkorashniku1,98.49,11,88
12/06/2025,shkorashniku1,66.35,7,59
12/07/2025,shkorashniku1,61.28,7,55
11/03/2025,shkorashniku2,127.7,14,114
11/04/2025,shkorashniku2,88.33,9,79
11/05/2025,shkorashniku2,63.08,7,56
11/06/2025,shkorashniku2,92.08,10,82
11/07/2025,shkorashniku2,113.28,12,101
11/08/2025,shkorashniku2,117.64,11,106
11/09/2025,shkorashniku2,121.95,13,109
11/10/2025,shkorashniku2,98.93,11,88
11/11/2025,shkorashniku2,94.45,11,83
11/12/2025,shkorashniku2,94.94,11,84
11/13/2025,shkorashniku2,89.35,11,78
11/14/2025,shkorashniku2,107.83,12,96
11/15/2025,shkorashniku2,125.21,13,112
11/16/2025,shkorashniku2,119.85,13,107
11/17/2025,shkorashniku2,96.82,10,87
11/18/2025,shkorashniku2,90.92,9,82
11/19/2025,shkorashniku2,86,9,77
11/20/2025,shkorashniku2,94.24,11,84
11/21/2025,shkorashniku2,99.87,10,89
11/22/2025,shkorashniku2,113.29,12,102
11/23/2025,shkorashniku2,137.9,13,125
11/24/2025,shkorashniku2,112.24,11,101
11/25/2025,shkorashniku2,86.22,9,77
11/26/2025,shkorashniku2,101.79,10,91
11/27/2025,shkorashniku2,114.38,17,98
11/28/2025,shkorashniku2,134.49,16,119
11/29/2025,shkorashniku2,122.12,13,109
11/30/2025,shkorashniku2,179.77,18,162
12/01/2025,shkorashniku2,129.29,13,116
12/02/2025,shkorashniku2,95.73,10,85
12/03/2025,shkorashniku2,124.59,13,112
12/04/2025,shkorashniku2,123.85,12,112
12/05/2025,shkorashniku2,139.69,13,127
12/06/2025,shkorashniku2,132.12,14,118
12/07/2025,shkorashniku2,117.79,12,105
11/03/2025,shkoza,46.85,4,42
11/04/2025,shkoza,58.6,6,52
11/05/2025,shkoza,39.72,4,35
11/06/2025,shkoza,59.07,7,52
11/07/2025,shkoza,46.31,5,41
11/08/2025,shkoza,49.85,5,45
11/09/2025,shkoza,62.61,6,57
11/10/2025,shkoza,51.99,5,47
11/11/2025,shkoza,81.05,9,72
11/12/2025,shkoza,47.41,5,42
11/13/2025,shkoza,45.18,5,40
11/14/2025,shkoza,44.85,4,41
11/15/2025,shkoza,58.22,5,53
11/16/2025,shkoza,45,5,40
11/17/2025,shkoza,60.37,6,54
11/18/2025,shkoza,64.25,6,58
11/19/2025,shkoza,50.04,7,43
11/20/2025,shkoza,57.86,6,52
11/21/2025,shkoza,53.73,5,48
11/22/2025,shkoza,50.3,5,46
11/23/2025,shkoza,54.18,6,48
11/24/2025,shkoza,83.63,8,76
11/25/2025,shkoza,50.26,7,44
11/26/2025,shkoza,49.61,5,44
11/27/2025,shkoza,68.97,6,63
11/28/2025,shkoza,57.6,6,52
11/29/2025,shkoza,60.33,7,54
11/30/2025,shkoza,56.54,5,51
12/01/2025,shkoza,55.67,6,49
12/02/2025,shkoza,51.08,5,46
12/03/2025,shkoza,65.23,6,60
12/04/2025,shkoza,56.06,7,49
12/05/2025,shkoza,106.27,10,96
12/06/2025,shkoza,75.09,7,68
12/07/2025,shkoza,84.61,8,77
11/03/2025,shqiponja,70.95,8,63
11/04/2025,shqiponja,46.28,6,41
11/05/2025,shqiponja,27.41,3,24
11/06/2025,shqiponja,47.82,5,43
11/07/2025,shqiponja,49.87,6,44
11/08/2025,shqiponja,39.49,5,35
11/09/2025,shqiponja,53.53,8,46
11/10/2025,shqiponja,43.3,5,39
11/11/2025,shqiponja,37.3,4,33
11/12/2025,shqiponja,39.38,5,35
11/13/2025,shqiponja,39.39,5,34
11/14/2025,shqiponja,82.19,9,73
11/15/2025,shqiponja,37.77,5,33
11/16/2025,shqiponja,38.59,5,34
11/17/2025,shqiponja,34.32,4,30
11/18/2025,shqiponja,28.44,3,25
11/19/2025,shqiponja,31.08,6,26
11/20/2025,shqiponja,25.98,4,22
11/21/2025,shqiponja,47.77,5,43
11/22/2025,shqiponja,57.25,7,51
11/23/2025,shqiponja,62.86,9,54
11/24/2025,shqiponja,45.72,7,39
11/25/2025,shqiponja,51.89,9,43
11/26/2025,shqiponja,46.15,6,40
11/27/2025,shqiponja,33.51,4,30
11/28/2025,shqiponja,78.35,7,71
11/29/2025,shqiponja,60.74,7,54
11/30/2025,shqiponja,44.82,7,38
12/01/2025,shqiponja,34.45,4,31
12/02/2025,shqiponja,38.06,5,33
12/03/2025,shqiponja,38.84,4,35
12/04/2025,shqiponja,42.4,4,38
12/05/2025,shqiponja,39.19,4,35
12/06/2025,shqiponja,41.77,6,36
12/07/2025,shqiponja,39.26,5,34
11/03/2025,shtedimi,199.03,23,176
11/04/2025,shtedimi,183.44,23,161
11/05/2025,shtedimi,176.1,22,154
11/06/2025,shtedimi,179.58,21,159
11/07/2025,shtedimi,207.88,21,187
11/08/2025,shtedimi,227.68,23,205
11/09/2025,shtedimi,221.14,26,196
11/10/2025,shtedimi,211.32,27,184
11/11/2025,shtedimi,194.75,22,173
11/12/2025,shtedimi,185.51,22,164
11/13/2025,shtedimi,160.89,20,141
11/14/2025,shtedimi,190.68,21,170
11/15/2025,shtedimi,258.07,34,224
11/16/2025,shtedimi,173.79,20,154
11/17/2025,shtedimi,206.15,23,183
11/18/2025,shtedimi,240.86,25,215
11/19/2025,shtedimi,183.34,22,162
11/20/2025,shtedimi,189.76,23,167
11/21/2025,shtedimi,192.62,25,168
11/22/2025,shtedimi,193.78,20,173
11/23/2025,shtedimi,202.68,24,178
11/24/2025,shtedimi,189.72,21,169
11/25/2025,shtedimi,178.44,19,159
11/26/2025,shtedimi,185.59,21,164
11/27/2025,shtedimi,194.95,23,172
11/28/2025,shtedimi,206.08,22,184
11/29/2025,shtedimi,198.25,24,174
11/30/2025,shtedimi,206.81,22,185
12/01/2025,shtedimi,194.59,23,172
12/02/2025,shtedimi,161.08,20,141
12/03/2025,shtedimi,194.82,22,172
12/04/2025,shtedimi,236.26,28,208
12/05/2025,shtedimi,228.86,23,206
12/06/2025,shtedimi,250,28,222
12/07/2025,shtedimi,210.29,20,191
11/03/2025,shterpca,340.09,33,307
11/04/2025,shterpca,376.72,33,344
11/05/2025,shterpca,337.37,31,306
11/06/2025,shterpca,320.44,32,289
11/07/2025,shterpca,530.64,56,474
11/08/2025,shterpca,307.97,32,276
11/09/2025,shterpca,304.95,30,275
11/10/2025,shterpca,277.25,27,251
11/11/2025,shterpca,518.27,40,478
11/12/2025,shterpca,319.53,29,291
11/13/2025,shterpca,329.05,32,297
11/14/2025,shterpca,311.86,30,282
11/15/2025,shterpca,258.71,27,232
11/16/2025,shterpca,212.54,22,191
11/17/2025,shterpca,316.5,30,286
11/18/2025,shterpca,405.88,33,372
11/19/2025,shterpca,392.57,34,359
11/20/2025,shterpca,329.89,32,298
11/21/2025,shterpca,294.52,28,266
11/22/2025,shterpca,351.95,36,316
11/23/2025,shterpca,277.15,25,252
11/24/2025,shterpca,311.59,30,282
11/25/2025,shterpca,374.43,36,338
11/26/2025,shterpca,425.71,39,387
11/27/2025,shterpca,384.47,39,346
11/28/2025,shterpca,378.94,38,341
11/29/2025,shterpca,332.62,36,296
11/30/2025,shterpca,294.38,32,262
12/01/2025,shterpca,315.63,30,286
12/02/2025,shterpca,352.8,35,318
12/03/2025,shterpca,383.75,39,345
12/04/2025,shterpca,374.48,38,337
12/05/2025,shterpca,388.92,38,351
12/06/2025,shterpca,347.5,38,310
12/07/2025,shterpca,308.57,34,275
11/03/2025,shtime,502.14,54,448
11/04/2025,shtime,448.22,47,402
11/05/2025,shtime,416.43,46,370
11/06/2025,shtime,463.72,49,415
11/07/2025,shtime,462.16,49,413
11/08/2025,shtime,439.09,52,387
11/09/2025,shtime,370.98,41,330
11/10/2025,shtime,439.04,52,387
11/11/2025,shtime,438.34,50,389
11/12/2025,shtime,437.72,49,389
11/13/2025,shtime,457.56,54,404
11/14/2025,shtime,521.76,60,461
11/15/2025,shtime,438.73,48,391
11/16/2025,shtime,361.2,40,321
11/17/2025,shtime,448.15,51,397
11/18/2025,shtime,443.61,46,397
11/19/2025,shtime,449.46,55,394
11/20/2025,shtime,496.59,55,441
11/21/2025,shtime,495.92,51,445
11/22/2025,shtime,552.17,74,478
11/23/2025,shtime,382.13,44,338
11/24/2025,shtime,455.48,53,402
11/25/2025,shtime,375.61,47,329
11/26/2025,shtime,480.42,55,425
11/27/2025,shtime,510.74,60,451
11/28/2025,shtime,421.04,50,371
11/29/2025,shtime,425.51,45,380
11/30/2025,shtime,359.26,40,320
12/01/2025,shtime,464.06,48,416
12/02/2025,shtime,453.91,49,405
12/03/2025,shtime,451.74,48,404
12/04/2025,shtime,472.24,46,426
12/05/2025,shtime,499.14,49,450
12/06/2025,shtime,452.74,46,407
12/07/2025,shtime,404.6,38,367
11/03/2025,shtupeli,42.76,5,38
11/04/2025,shtupeli,43.12,4,39
11/05/2025,shtupeli,37.26,4,33
11/06/2025,shtupeli,42.2,5,37
11/07/2025,shtupeli,45.17,5,40
11/08/2025,shtupeli,41.88,5,37
11/09/2025,shtupeli,58.5,6,53
11/10/2025,shtupeli,40.49,4,37
11/11/2025,shtupeli,39.92,5,35
11/12/2025,shtupeli,27,3,24
11/13/2025,shtupeli,33.35,4,29
11/14/2025,shtupeli,40.32,5,35
11/15/2025,shtupeli,40.59,4,36
11/16/2025,shtupeli,36.13,5,31
11/17/2025,shtupeli,59.13,5,54
11/18/2025,shtupeli,46.23,5,41
11/19/2025,shtupeli,36.39,3,33
11/20/2025,shtupeli,32.8,4,29
11/21/2025,shtupeli,31.72,5,27
11/22/2025,shtupeli,39.43,5,35
11/23/2025,shtupeli,50.49,5,46
11/24/2025,shtupeli,37.63,4,34
11/25/2025,shtupeli,50.6,6,45
11/26/2025,shtupeli,56.98,6,51
11/27/2025,shtupeli,42.01,5,37
11/28/2025,shtupeli,60.95,6,55
11/29/2025,shtupeli,48.1,6,42
11/30/2025,shtupeli,37.86,5,33
12/01/2025,shtupeli,37.56,4,34
12/02/2025,shtupeli,44.63,5,39
12/03/2025,shtupeli,40.46,4,36
12/04/2025,shtupeli,38.83,5,34
12/05/2025,shtupeli,38.18,4,35
12/06/2025,shtupeli,42.25,4,38
12/07/2025,shtupeli,39.26,6,34
11/03/2025,shtupeqi,19.94,2,18
11/04/2025,shtupeqi,27.83,3,25
11/05/2025,shtupeqi,16.24,1,15
11/06/2025,shtupeqi,17.06,2,16
11/07/2025,shtupeqi,15.79,2,14
11/08/2025,shtupeqi,19.96,2,18
11/09/2025,shtupeqi,24.78,3,22
11/10/2025,shtupeqi,5.99,1,5
11/11/2025,shtupeqi,14.09,2,12
11/12/2025,shtupeqi,16.5,1,15
11/13/2025,shtupeqi,18.44,2,17
11/14/2025,shtupeqi,25.7,3,23
11/15/2025,shtupeqi,34.84,4,31
11/16/2025,shtupeqi,38.16,5,33
11/17/2025,shtupeqi,10.61,2,9
11/18/2025,shtupeqi,8.78,1,8
11/19/2025,shtupeqi,9.3,1,9
11/20/2025,shtupeqi,10.37,1,9
11/21/2025,shtupeqi,14.2,2,13
11/22/2025,shtupeqi,23.54,4,20
11/23/2025,shtupeqi,18.55,3,16
11/24/2025,shtupeqi,6.89,1,6
11/25/2025,shtupeqi,5.87,1,5
11/26/2025,shtupeqi,6.71,1,6
11/27/2025,shtupeqi,13.62,2,12
11/28/2025,shtupeqi,57.28,4,53
11/29/2025,shtupeqi,66.17,8,58
11/30/2025,shtupeqi,31.62,3,28
12/01/2025,shtupeqi,9.41,2,8
12/02/2025,shtupeqi,5.68,1,4
12/03/2025,shtupeqi,10.25,1,9
12/04/2025,shtupeqi,7.79,1,7
12/05/2025,shtupeqi,9.26,1,8
12/06/2025,shtupeqi,1.01,0,1
12/07/2025,shtupeqi,0,0,0
11/03/2025,sibovci,87.03,8,79
11/04/2025,sibovci,105.29,10,95
11/05/2025,sibovci,84.53,8,77
11/06/2025,sibovci,98.18,8,90
11/07/2025,sibovci,102.12,9,94
11/08/2025,sibovci,102.53,11,92
11/09/2025,sibovci,123.06,12,111
11/10/2025,sibovci,102.49,8,94
11/11/2025,sibovci,101.97,9,93
11/12/2025,sibovci,98.28,9,89
11/13/2025,sibovci,90.91,9,82
11/14/2025,sibovci,90.6,9,82
11/15/2025,sibovci,105.75,10,96
11/16/2025,sibovci,91.75,10,82
11/17/2025,sibovci,133.54,12,122
11/18/2025,sibovci,90.61,8,83
11/19/2025,sibovci,82.02,7,75
11/20/2025,sibovci,94.1,9,86
11/21/2025,sibovci,99.74,9,91
11/22/2025,sibovci,97.5,11,87
11/23/2025,sibovci,93.36,10,83
11/24/2025,sibovci,100.34,8,92
11/25/2025,sibovci,82.5,8,75
11/26/2025,sibovci,93.79,8,85
11/27/2025,sibovci,94.74,9,86
11/28/2025,sibovci,93.88,8,86
11/29/2025,sibovci,151.36,15,136
11/30/2025,sibovci,130.39,16,115
12/01/2025,sibovci,82.57,10,73
12/02/2025,sibovci,82.48,9,74
12/03/2025,sibovci,80.81,7,74
12/04/2025,sibovci,99.84,9,91
12/05/2025,sibovci,75.63,7,68
12/06/2025,sibovci,75.64,7,68
12/07/2025,sibovci,94,9,85
11/03/2025,siqeva,62.74,7,55
11/04/2025,siqeva,57.18,6,51
11/05/2025,siqeva,45.74,5,41
11/06/2025,siqeva,52.38,6,46
11/07/2025,siqeva,58.05,6,52
11/08/2025,siqeva,56.86,7,50
11/09/2025,siqeva,93.04,10,83
11/10/2025,siqeva,62.52,7,55
11/11/2025,siqeva,61.27,9,52
11/12/2025,siqeva,49.84,6,44
11/13/2025,siqeva,60.85,8,53
11/14/2025,siqeva,50.01,7,43
11/15/2025,siqeva,80.5,9,71
11/16/2025,siqeva,77.56,10,68
11/17/2025,siqeva,44.83,5,40
11/18/2025,siqeva,49.77,5,45
11/19/2025,siqeva,63.8,7,56
11/20/2025,siqeva,69.56,7,62
11/21/2025,siqeva,41.96,5,37
11/22/2025,siqeva,62.34,9,54
11/23/2025,siqeva,70.63,8,63
11/24/2025,siqeva,44.21,6,39
11/25/2025,siqeva,47.13,5,42
11/26/2025,siqeva,47.5,6,41
11/27/2025,siqeva,55.59,6,49
11/28/2025,siqeva,55.89,7,49
11/29/2025,siqeva,72.71,8,65
11/30/2025,siqeva,57.85,6,52
12/01/2025,siqeva,32.34,4,28
12/02/2025,siqeva,40.12,5,35
12/03/2025,siqeva,55.57,8,48
12/04/2025,siqeva,46.6,5,42
12/05/2025,siqeva,56.71,8,49
12/06/2025,siqeva,63.35,7,57
12/07/2025,siqeva,75.19,7,68
11/03/2025,skivjani,228.15,25,203
11/04/2025,skivjani,175.56,19,157
11/05/2025,skivjani,130.48,17,113
11/06/2025,skivjani,239.31,26,214
11/07/2025,skivjani,148.93,18,131
11/08/2025,skivjani,144.3,17,128
11/09/2025,skivjani,180.8,19,162
11/10/2025,skivjani,183.4,21,162
11/11/2025,skivjani,199.1,23,176
11/12/2025,skivjani,176.63,29,148
11/13/2025,skivjani,142.1,17,125
11/14/2025,skivjani,128.5,16,113
11/15/2025,skivjani,118.1,15,103
11/16/2025,skivjani,130.87,15,116
11/17/2025,skivjani,261.74,26,236
11/18/2025,skivjani,228.08,24,204
11/19/2025,skivjani,150.88,17,134
11/20/2025,skivjani,147.56,17,130
11/21/2025,skivjani,158.07,18,140
11/22/2025,skivjani,175.55,19,156
11/23/2025,skivjani,184.96,19,165
11/24/2025,skivjani,141.33,16,125
11/25/2025,skivjani,128.63,14,115
11/26/2025,skivjani,141.08,15,126
11/27/2025,skivjani,115.46,12,103
11/28/2025,skivjani,136.54,17,120
11/29/2025,skivjani,153.98,17,137
11/30/2025,skivjani,161.55,23,138
12/01/2025,skivjani,123.98,13,111
12/02/2025,skivjani,132.47,14,118
12/03/2025,skivjani,152.65,17,135
12/04/2025,skivjani,133.13,14,119
12/05/2025,skivjani,159.06,15,144
12/06/2025,skivjani,145.95,17,129
12/07/2025,skivjani,144.88,19,126
11/03/2025,skorobishti,25.12,3,22
11/04/2025,skorobishti,20.41,2,18
11/05/2025,skorobishti,23.74,3,21
11/06/2025,skorobishti,40.55,4,37
11/07/2025,skorobishti,27.05,3,24
11/08/2025,skorobishti,29.59,3,27
11/09/2025,skorobishti,53.27,5,48
11/10/2025,skorobishti,22.06,2,20
11/11/2025,skorobishti,23.22,3,20
11/12/2025,skorobishti,16.46,2,15
11/13/2025,skorobishti,38.52,4,34
11/14/2025,skorobishti,52.04,7,46
11/15/2025,skorobishti,27.83,3,25
11/16/2025,skorobishti,31.2,3,28
11/17/2025,skorobishti,26.58,4,23
11/18/2025,skorobishti,26.68,3,24
11/19/2025,skorobishti,28.22,6,22
11/20/2025,skorobishti,30.21,3,28
11/21/2025,skorobishti,18.99,3,16
11/22/2025,skorobishti,27.79,6,22
11/23/2025,skorobishti,20.36,2,18
11/24/2025,skorobishti,22.89,2,20
11/25/2025,skorobishti,18.27,2,16
11/26/2025,skorobishti,18.23,2,17
11/27/2025,skorobishti,24.91,2,23
11/28/2025,skorobishti,24.87,3,22
11/29/2025,skorobishti,21.39,2,19
11/30/2025,skorobishti,29.48,3,27
12/01/2025,skorobishti,23.11,3,20
12/02/2025,skorobishti,25.12,2,23
12/03/2025,skorobishti,25.64,2,24
12/04/2025,skorobishti,23.81,2,22
12/05/2025,skorobishti,24.35,2,22
12/06/2025,skorobishti,25.74,2,23
12/07/2025,skorobishti,36.61,3,33
11/03/2025,sk_ptk,449.83,48,401
11/04/2025,sk_ptk,458.67,48,411
11/05/2025,sk_ptk,334.96,37,298
11/06/2025,sk_ptk,430.45,45,385
11/07/2025,sk_ptk,587.04,56,531
11/08/2025,sk_ptk,418.95,55,364
11/09/2025,sk_ptk,313.2,31,282
11/10/2025,sk_ptk,475.8,50,426
11/11/2025,sk_ptk,448.82,47,402
11/12/2025,sk_ptk,430.66,47,383
11/13/2025,sk_ptk,443.5,47,397
11/14/2025,sk_ptk,436.29,47,390
11/15/2025,sk_ptk,355.78,35,321
11/16/2025,sk_ptk,261.19,24,237
11/17/2025,sk_ptk,440.14,50,390
11/18/2025,sk_ptk,429.49,41,388
11/19/2025,sk_ptk,478.02,46,432
11/20/2025,sk_ptk,453.97,57,397
11/21/2025,sk_ptk,439.97,50,390
11/22/2025,sk_ptk,418.54,44,375
11/23/2025,sk_ptk,294.67,33,262
11/24/2025,sk_ptk,481,51,430
11/25/2025,sk_ptk,461.02,53,408
11/26/2025,sk_ptk,501.68,58,444
11/27/2025,sk_ptk,468.57,56,413
11/28/2025,sk_ptk,614.68,85,530
11/29/2025,sk_ptk,415.66,47,368
11/30/2025,sk_ptk,324.81,32,293
12/01/2025,sk_ptk,493.44,54,439
12/02/2025,sk_ptk,453.73,55,399
12/03/2025,sk_ptk,464.66,56,409
12/04/2025,sk_ptk,474.73,54,420
